log_id,task_id,engineer_id,log_date,hours_spent
4560,583,27,2025-07-06,2.8
4561,583,27,2025-07-07,4.91
4562,583,27,2025-07-10,5.94
4563,583,27,2025-07-12,3.19
4564,583,27,2025-07-14,6.82
4565,583,27,2025-07-16,6.74
4566,583,27,2025-07-18,4.4
4567,583,27,2025-07-19,2.8
4568,583,27,2025-07-20,1.28
4569,583,27,2025-07-21,1.19
4570,583,27,2025-07-22,2.67
4571,583,27,2025-07-23,4.56
4572,583,27,2025-07-26,5.9
4573,583,27,2025-07-28,3.44
4574,583,27,2025-07-31,1.77
4575,584,49,2025-11-12,3.48
4576,584,49,2025-11-13,3.63
4577,584,49,2025-11-16,6.36
4578,584,49,2025-11-17,4.32
4579,584,49,2025-11-18,3.54
4580,584,49,2025-11-21,2.41
4581,584,49,2025-11-22,2.89
4582,584,49,2025-11-23,1.92
4583,584,49,2025-11-26,2.03
4584,584,49,2025-11-27,2.02
4585,584,49,2025-11-28,3.95
4586,584,49,2025-11-29,1.03
4587,584,49,2025-12-02,1.11
4588,585,49,2025-11-29,5.15
4589,585,49,2025-12-01,3.18
4590,585,49,2025-12-02,1.44
4591,585,49,2025-12-04,1.04
4592,585,49,2025-12-07,1.02
4593,585,49,2025-12-08,1.43
4594,585,49,2025-12-11,3.36
4595,585,49,2025-12-12,1.43
4596,585,49,2025-12-14,4.83
4597,585,49,2025-12-16,7.0
4598,585,49,2025-12-19,2.87
4599,585,49,2025-12-22,4.3
4600,585,49,2025-12-23,1.06
4601,585,49,2025-12-24,0.5
4602,586,45,2025-05-21,5.09
4603,586,45,2025-05-23,2.03
4604,587,50,2025-10-28,2.17
4605,587,50,2025-10-31,3.07
4606,587,50,2025-11-02,5.37
4607,588,44,2025-05-25,4.92
4608,589,3,2025-11-19,4.85
4609,589,3,2025-11-22,1.57
4610,589,3,2025-11-25,1.83
4611,589,3,2025-11-27,5.52
4612,590,40,2025-06-05,5.84
4613,590,40,2025-06-06,1.3
4614,590,40,2025-06-09,0.84
4615,591,33,2025-11-01,4.17
4616,592,15,2025-12-01,1.72
4617,592,15,2025-12-03,1.53
4618,593,18,2025-05-14,6.76
4619,593,18,2025-05-17,2.75
4620,593,18,2025-05-19,4.74
4621,593,18,2025-05-22,1.62
4622,593,18,2025-05-23,2.59
4623,593,18,2025-05-25,3.11
4624,593,18,2025-05-26,0.94
4625,594,44,2025-05-08,2.5
4626,594,44,2025-05-11,4.48
4627,594,44,2025-05-14,4.1
4628,594,44,2025-05-15,5.2
4629,594,44,2025-05-18,3.97
4630,594,44,2025-05-20,6.85
4631,594,44,2025-05-23,1.14
4632,595,42,2025-11-20,3.31
4633,595,42,2025-11-23,1.2
4634,595,42,2025-11-26,6.04
4635,595,42,2025-11-27,5.46
4636,595,42,2025-11-28,1.32
4637,595,42,2025-11-29,1.65
4638,595,42,2025-11-30,6.36
4639,595,42,2025-12-02,2.72
4640,595,42,2025-12-04,4.77
4641,595,42,2025-12-05,5.26
4642,595,42,2025-12-07,5.04
4643,595,42,2025-12-09,1.38
4644,595,42,2025-12-11,6.16
4645,595,42,2025-12-14,7.0
4646,595,42,2025-12-16,6.16
4647,595,42,2025-12-18,5.82
4648,595,42,2025-12-19,3.08
4649,595,42,2025-12-21,2.02
4650,595,42,2025-12-23,0.66
4651,596,1,2025-08-11,2.19
4652,596,1,2025-08-13,4.06
4653,596,1,2025-08-14,6.35
4654,596,1,2025-08-16,3.48
4655,596,1,2025-08-18,2.9
4656,596,1,2025-08-21,1.85
4657,596,1,2025-08-22,3.91
4658,596,1,2025-08-24,3.58
4659,596,1,2025-08-27,0.35
4660,597,17,2025-07-21,3.97
4661,597,17,2025-07-23,3.3
4662,597,17,2025-07-26,2.17
4663,597,17,2025-07-27,2.7
4664,597,17,2025-07-29,5.7
4665,597,17,2025-08-01,2.96
4666,598,42,2025-05-29,3.69
4667,598,42,2025-05-31,5.87
4668,598,42,2025-06-03,3.09
4669,598,42,2025-06-04,4.87
4670,598,42,2025-06-05,4.34
4671,598,42,2025-06-06,3.14
4672,598,42,2025-06-08,2.95
4673,598,42,2025-06-11,1.13
4674,599,35,2025-05-24,5.63
4675,599,35,2025-05-26,2.22
4676,599,35,2025-05-29,1.8
4677,599,35,2025-06-01,2.58
4678,600,15,2025-05-31,5.0
4679,600,15,2025-06-01,5.56
4680,600,15,2025-06-03,1.41
4681,600,15,2025-06-06,4.34
4682,600,15,2025-06-07,1.13
4683,600,15,2025-06-09,6.6
4684,600,15,2025-06-10,2.4
4685,600,15,2025-06-13,1.36
4686,600,15,2025-06-14,0.22
4687,601,24,2025-07-22,2.4
4688,601,24,2025-07-23,2.38
4689,601,24,2025-07-24,2.15
4690,601,24,2025-07-27,1.92
4691,601,24,2025-07-29,3.01
4692,601,24,2025-07-30,4.06
4693,601,24,2025-08-01,4.25
4694,602,50,2025-04-30,5.97
4695,602,50,2025-05-03,1.67
4696,602,50,2025-05-05,0.93
4697,603,5,2025-04-10,3.8
4698,603,5,2025-04-13,5.08
4699,603,5,2025-04-15,3.66
4700,603,5,2025-04-17,6.71
4701,603,5,2025-04-18,4.83
4702,603,5,2025-04-20,1.1
4703,603,5,2025-04-22,1.35
4704,603,5,2025-04-23,4.98
4705,603,5,2025-04-25,1.67
4706,604,40,2025-06-06,1.68
4707,604,40,2025-06-08,3.63
4708,605,30,2025-05-30,1.08
4709,605,30,2025-05-31,2.08
4710,605,30,2025-06-03,1.32
4711,605,30,2025-06-06,3.65
4712,605,30,2025-06-09,4.75
4713,606,31,2025-12-16,5.05
4714,606,31,2025-12-18,1.75
4715,606,31,2025-12-19,0.79
4716,607,1,2025-06-11,2.75
4717,607,1,2025-06-13,3.42
4718,607,1,2025-06-16,3.08
4719,607,1,2025-06-19,4.91
4720,607,1,2025-06-21,4.42
4721,608,5,2025-06-09,3.18
4722,608,5,2025-06-12,5.75
4723,608,5,2025-06-14,5.71
4724,608,5,2025-06-17,6.04
4725,608,5,2025-06-18,1.7
4726,608,5,2025-06-19,6.12
4727,608,5,2025-06-21,2.21
4728,608,5,2025-06-23,3.56
4729,608,5,2025-06-25,0.23
4730,609,39,2025-06-13,4.53
4731,609,39,2025-06-16,6.11
4732,609,39,2025-06-19,3.85
4733,609,39,2025-06-20,6.03
4734,609,39,2025-06-23,2.54
4735,609,39,2025-06-24,3.57
4736,609,39,2025-06-25,3.62
4737,610,6,2025-05-19,1.17
4738,610,6,2025-05-21,4.59
4739,610,6,2025-05-24,4.95
4740,610,6,2025-05-26,5.32
4741,610,6,2025-05-28,2.55
4742,610,6,2025-05-29,5.81
4743,610,6,2025-06-01,3.78
4744,610,6,2025-06-03,2.71
4745,610,6,2025-06-04,3.58
4746,610,6,2025-06-05,2.03
4747,611,23,2025-06-16,2.29
4748,611,23,2025-06-17,5.37
4749,611,23,2025-06-18,2.03
4750,611,23,2025-06-19,3.17
4751,611,23,2025-06-20,6.5
4752,611,23,2025-06-21,6.8
4753,611,23,2025-06-24,4.76
4754,611,23,2025-06-27,6.9
4755,611,23,2025-06-28,6.06
4756,611,23,2025-07-01,6.71
4757,611,23,2025-07-03,2.11
4758,611,23,2025-07-04,5.93
4759,611,23,2025-07-06,5.7
4760,611,23,2025-07-07,6.13
4761,611,23,2025-07-08,2.46
4762,611,23,2025-07-09,3.31
4763,612,34,2025-11-27,6.54
4764,612,34,2025-11-30,3.97
4765,612,34,2025-12-02,3.45
4766,612,34,2025-12-05,6.23
4767,612,34,2025-12-06,0.7
4768,613,30,2025-06-02,3.36
4769,613,30,2025-06-03,1.36
4770,614,9,2025-06-04,2.63
4771,614,9,2025-06-07,6.12
4772,614,9,2025-06-10,5.32
4773,614,9,2025-06-13,3.33
4774,614,9,2025-06-15,2.53
4775,614,9,2025-06-18,4.5
4776,614,9,2025-06-20,3.33
4777,614,9,2025-06-22,0.6
4778,615,17,2025-04-18,1.08
4779,615,17,2025-04-21,2.22
4780,615,17,2025-04-23,4.91
4781,615,17,2025-04-24,1.77
4782,615,17,2025-04-26,5.44
4783,615,17,2025-04-28,1.31
4784,615,17,2025-04-30,6.44
4785,615,17,2025-05-01,5.23
4786,615,17,2025-05-02,4.65
4787,615,17,2025-05-05,3.44
4788,616,10,2025-05-29,1.51
4789,616,10,2025-05-31,1.41
4790,616,10,2025-06-03,4.63
4791,616,10,2025-06-05,2.85
4792,616,10,2025-06-08,4.82
4793,619,38,2025-06-04,3.56
4794,619,38,2025-06-07,2.38
4795,619,38,2025-06-10,3.92
4796,619,38,2025-06-11,5.92
4797,619,38,2025-06-13,6.99
4798,619,38,2025-06-14,5.76
4799,619,38,2025-06-17,2.75
4800,619,38,2025-06-20,6.54
4801,619,38,2025-06-23,1.28
4802,619,38,2025-06-24,3.77
4803,619,38,2025-06-27,1.71
4804,619,38,2025-06-28,1.78
4805,619,38,2025-06-30,2.93
4806,619,38,2025-07-03,6.53
4807,619,38,2025-07-05,3.14
4808,619,38,2025-07-08,4.32
4809,619,38,2025-07-11,1.37
4810,619,38,2025-07-14,6.96
4811,619,38,2025-07-16,0.6
4812,620,28,2025-11-11,1.25
4813,620,28,2025-11-12,6.81
4814,620,28,2025-11-13,1.82
4815,620,28,2025-11-15,4.14
4816,621,8,2025-06-03,5.04
4817,621,8,2025-06-04,5.14
4818,621,8,2025-06-05,2.21
4819,621,8,2025-06-08,1.89
4820,622,7,2025-06-05,1.93
4821,622,7,2025-06-06,3.67
4822,622,7,2025-06-07,3.32
4823,622,7,2025-06-08,6.14
4824,623,25,2025-05-14,6.44
4825,623,25,2025-05-15,4.25
4826,623,25,2025-05-16,6.11
4827,623,25,2025-05-19,5.55
4828,623,25,2025-05-22,5.05
4829,623,25,2025-05-24,1.37
4830,624,5,2025-12-22,5.89
4831,624,5,2025-12-24,1.6
4832,624,5,2025-12-26,6.17
4833,624,5,2025-12-29,1.09
4834,624,5,2026-01-01,1.69
4835,624,5,2026-01-03,2.97
4836,624,5,2026-01-05,5.03
4837,624,5,2026-01-07,2.2
4838,624,5,2026-01-10,5.67
4839,624,5,2026-01-13,0.14
4840,625,33,2025-10-31,1.12
4841,625,33,2025-11-02,6.19
4842,625,33,2025-11-04,6.73
4843,625,33,2025-11-06,3.84
4844,625,33,2025-11-08,1.63
4845,625,33,2025-11-11,3.17
4846,625,33,2025-11-12,5.9
4847,625,33,2025-11-15,6.72
4848,625,33,2025-11-17,1.2
4849,626,42,2025-11-30,3.64
4850,626,42,2025-12-02,3.33
4851,626,42,2025-12-03,3.27
4852,626,42,2025-12-05,3.02
4853,626,42,2025-12-06,6.39
4854,626,42,2025-12-07,4.33
4855,626,42,2025-12-09,6.72
4856,626,42,2025-12-11,1.47
4857,626,42,2025-12-14,1.03
4858,626,42,2025-12-17,5.64
4859,626,42,2025-12-20,6.59
4860,626,42,2025-12-22,3.12
4861,626,42,2025-12-23,2.61
4862,626,42,2025-12-25,3.45
4863,626,42,2025-12-27,4.8
4864,626,42,2025-12-29,5.78
4865,626,42,2025-12-30,1.54
4866,626,42,2026-01-02,5.49
4867,626,42,2026-01-03,4.75
4868,626,42,2026-01-06,3.36
4869,626,42,2026-01-08,6.75
4870,626,42,2026-01-10,2.51
4871,626,42,2026-01-12,1.27
4872,626,42,2026-01-15,4.73
4873,626,42,2026-01-17,3.08
4874,626,42,2026-01-19,6.14
4875,626,42,2026-01-22,1.5
4876,626,42,2026-01-25,3.95
4877,626,42,2026-01-28,1.58
4878,627,21,2025-11-10,6.46
4879,627,21,2025-11-13,5.11
4880,627,21,2025-11-14,5.59
4881,627,21,2025-11-17,5.37
4882,627,21,2025-11-20,5.02
4883,627,21,2025-11-23,6.22
4884,627,21,2025-11-25,1.19
4885,627,21,2025-11-28,2.5
4886,627,21,2025-11-30,6.33
4887,627,21,2025-12-02,5.34
4888,627,21,2025-12-04,0.21
4889,628,5,2025-04-16,1.48
4890,628,5,2025-04-18,6.24
4891,628,5,2025-04-20,2.81
4892,628,5,2025-04-22,6.19
4893,628,5,2025-04-25,6.19
4894,628,5,2025-04-28,6.36
4895,628,5,2025-05-01,4.96
4896,628,5,2025-05-04,2.62
4897,628,5,2025-05-05,4.96
4898,628,5,2025-05-06,1.15
4899,628,5,2025-05-07,1.24
4900,628,5,2025-05-10,5.05
4901,628,5,2025-05-11,2.3
4902,629,23,2025-04-22,5.29
4903,629,23,2025-04-25,4.49
4904,629,23,2025-04-26,2.85
4905,629,23,2025-04-28,6.11
4906,629,23,2025-04-30,1.14
4907,630,27,2025-12-06,1.55
4908,630,27,2025-12-07,6.81
4909,630,27,2025-12-08,3.85
4910,630,27,2025-12-10,3.56
4911,630,27,2025-12-12,2.39
4912,630,27,2025-12-13,5.71
4913,631,24,2025-11-27,3.37
4914,631,24,2025-11-30,4.6
4915,632,35,2025-04-29,6.54
4916,632,35,2025-05-01,4.88
4917,632,35,2025-05-04,5.36
4918,632,35,2025-05-07,5.24
4919,633,4,2025-05-19,6.22
4920,633,4,2025-05-21,2.72
4921,633,4,2025-05-23,3.21
4922,634,28,2025-05-12,4.34
4923,634,28,2025-05-14,1.37
4924,634,28,2025-05-16,5.9
4925,634,28,2025-05-18,1.64
4926,634,28,2025-05-19,5.7
4927,634,28,2025-05-20,4.65
4928,634,28,2025-05-22,2.42
4929,634,28,2025-05-23,5.15
4930,634,28,2025-05-25,1.16
4931,634,28,2025-05-26,3.7
4932,634,28,2025-05-28,4.1
4933,635,28,2025-07-28,5.95
4934,635,28,2025-07-30,4.95
4935,635,28,2025-08-01,2.28
4936,635,28,2025-08-03,2.43
4937,636,33,2025-06-14,2.61
4938,636,33,2025-06-16,3.87
4939,637,28,2025-04-30,5.09
4940,637,28,2025-05-01,3.03
4941,637,28,2025-05-03,0.69
4942,638,42,2025-08-07,6.5
4943,638,42,2025-08-09,3.87
4944,638,42,2025-08-12,6.49
4945,638,42,2025-08-13,2.1
4946,638,42,2025-08-15,2.13
4947,638,42,2025-08-18,3.65
4948,638,42,2025-08-21,0.47
4949,639,30,2025-06-03,1.07
4950,639,30,2025-06-06,4.44
4951,639,30,2025-06-09,1.01
4952,639,30,2025-06-10,6.68
4953,639,30,2025-06-12,2.91
4954,639,30,2025-06-13,5.08
4955,639,30,2025-06-15,3.72
4956,640,8,2025-11-24,3.44
4957,640,8,2025-11-27,3.02
4958,641,50,2025-07-26,4.21
4959,641,50,2025-07-28,3.7
4960,641,50,2025-07-30,1.35
4961,641,50,2025-08-02,4.77
4962,641,50,2025-08-03,3.48
4963,641,50,2025-08-05,1.64
4964,641,50,2025-08-06,1.96
4965,641,50,2025-08-08,2.08
4966,641,50,2025-08-09,4.82
4967,641,50,2025-08-11,2.45
4968,641,50,2025-08-14,5.7
4969,641,50,2025-08-17,2.52
4970,641,50,2025-08-18,4.73
4971,641,50,2025-08-21,5.26
4972,641,50,2025-08-22,2.76
4973,641,50,2025-08-25,3.27
4974,642,39,2025-12-16,2.87
4975,642,39,2025-12-18,1.79
4976,642,39,2025-12-21,6.05
4977,642,39,2025-12-24,6.49
4978,642,39,2025-12-26,3.26
4979,643,10,2025-05-12,6.49
4980,643,10,2025-05-14,6.63
4981,643,10,2025-05-17,1.04
4982,643,10,2025-05-20,5.47
4983,643,10,2025-05-22,5.54
4984,643,10,2025-05-25,3.16
4985,643,10,2025-05-26,4.58
4986,643,10,2025-05-29,0.85
4987,644,43,2025-05-20,3.54
4988,644,43,2025-05-21,1.34
4989,644,43,2025-05-22,1.21
4990,644,43,2025-05-24,2.88
4991,644,43,2025-05-26,3.12
4992,644,43,2025-05-27,5.41
4993,644,43,2025-05-30,4.68
4994,644,43,2025-05-31,2.66
4995,644,43,2025-06-02,5.75
4996,644,43,2025-06-05,5.56
4997,644,43,2025-06-07,3.49
4998,644,43,2025-06-10,2.29
4999,644,43,2025-06-13,5.41
5000,644,43,2025-06-16,2.72
5001,644,43,2025-06-18,3.68
5002,644,43,2025-06-19,4.25
5003,644,43,2025-06-21,6.66
5004,645,18,2025-05-25,2.51
5005,645,18,2025-05-27,1.7
5006,645,18,2025-05-30,6.68
5007,645,18,2025-06-01,3.05
5008,645,18,2025-06-04,1.84
5009,645,18,2025-06-06,2.25
5010,645,18,2025-06-09,2.72
5011,645,18,2025-06-12,1.62
5012,645,18,2025-06-15,2.23
5013,645,18,2025-06-18,1.07
5014,646,26,2025-11-10,4.14
5015,646,26,2025-11-12,4.53
5016,646,26,2025-11-15,3.39
5017,646,26,2025-11-18,6.76
5018,646,26,2025-11-20,5.4
5019,646,26,2025-11-22,6.6
5020,646,26,2025-11-24,4.04
5021,646,26,2025-11-26,3.66
5022,647,34,2025-12-02,5.02
5023,647,34,2025-12-04,5.77
5024,647,34,2025-12-07,2.75
5025,647,34,2025-12-08,5.77
5026,647,34,2025-12-10,1.88
5027,647,34,2025-12-13,1.51
5028,647,34,2025-12-16,1.06
5029,647,34,2025-12-18,4.19
5030,647,34,2025-12-19,1.74
5031,649,38,2025-07-22,1.5
5032,649,38,2025-07-24,1.17
5033,649,38,2025-07-26,2.73
5034,649,38,2025-07-28,1.86
5035,649,38,2025-07-29,4.3
5036,649,38,2025-07-31,6.81
5037,649,38,2025-08-03,1.42
5038,649,38,2025-08-06,5.8
5039,649,38,2025-08-08,6.69
5040,649,38,2025-08-09,6.17
5041,649,38,2025-08-10,1.03
5042,649,38,2025-08-12,5.61
5043,649,38,2025-08-15,2.77
5044,649,38,2025-08-17,2.35
5045,651,50,2025-04-26,1.29
5046,651,50,2025-04-29,2.67
5047,651,50,2025-05-02,4.15
5048,651,50,2025-05-04,1.0
5049,652,16,2025-07-18,1.16
5050,652,16,2025-07-19,1.65
5051,652,16,2025-07-22,2.02
5052,652,16,2025-07-25,2.48
5053,652,16,2025-07-28,2.61
5054,652,16,2025-07-29,3.87
5055,652,16,2025-07-31,3.41
5056,652,16,2025-08-03,3.73
5057,652,16,2025-08-05,1.75
5058,652,16,2025-08-07,4.24
5059,652,16,2025-08-09,4.27
5060,652,16,2025-08-10,2.7
5061,652,16,2025-08-11,1.03
5062,652,16,2025-08-13,1.89
5063,652,16,2025-08-15,4.17
5064,652,16,2025-08-16,6.55
5065,652,16,2025-08-19,4.45
5066,652,16,2025-08-22,4.51
5067,652,16,2025-08-24,4.04
5068,652,16,2025-08-27,3.36
5069,652,16,2025-08-30,1.79
5070,652,16,2025-08-31,3.08
5071,652,16,2025-09-03,1.58
5072,652,16,2025-09-06,1.92
5073,652,16,2025-09-07,1.13
5074,653,19,2025-04-29,2.14
5075,653,19,2025-05-02,3.27
5076,653,19,2025-05-04,1.56
5077,653,19,2025-05-07,1.74
5078,654,23,2025-06-13,3.9
5079,654,23,2025-06-15,4.98
5080,654,23,2025-06-18,2.43
5081,654,23,2025-06-19,2.86
5082,655,9,2025-11-17,2.33
5083,655,9,2025-11-19,5.25
5084,655,9,2025-11-22,6.39
5085,655,9,2025-11-24,3.55
5086,655,9,2025-11-27,5.17
5087,655,9,2025-11-30,6.84
5088,655,9,2025-12-03,5.95
5089,655,9,2025-12-04,1.52
5090,655,9,2025-12-07,6.13
5091,655,9,2025-12-08,3.23
5092,655,9,2025-12-11,4.19
5093,655,9,2025-12-13,2.08
5094,655,9,2025-12-14,2.88
5095,655,9,2025-12-17,6.48
5096,655,9,2025-12-20,5.72
5097,655,9,2025-12-21,1.2
5098,655,9,2025-12-23,6.01
5099,655,9,2025-12-25,4.77
5100,655,9,2025-12-27,2.93
5101,655,9,2025-12-30,2.49
5102,656,15,2025-04-23,1.77
5103,656,15,2025-04-26,1.27
5104,656,15,2025-04-28,5.16
5105,656,15,2025-05-01,5.58
5106,656,15,2025-05-02,4.19
5107,656,15,2025-05-05,6.68
5108,656,15,2025-05-07,2.71
5109,656,15,2025-05-10,1.33
5110,656,15,2025-05-13,1.77
5111,656,15,2025-05-15,3.36
5112,656,15,2025-05-16,6.2
5113,656,15,2025-05-19,5.5
5114,656,15,2025-05-20,6.05
5115,656,15,2025-05-22,3.66
5116,656,15,2025-05-24,2.92
5117,656,15,2025-05-25,2.63
5118,656,15,2025-05-26,3.54
5119,656,15,2025-05-28,2.61
5120,656,15,2025-05-30,0.23
5121,657,14,2025-05-28,6.94
5122,657,14,2025-05-31,3.51
5123,657,14,2025-06-03,3.61
5124,657,14,2025-06-06,2.0
5125,657,14,2025-06-08,4.06
5126,657,14,2025-06-09,3.45
5127,657,14,2025-06-12,3.26
5128,657,14,2025-06-13,1.23
5129,657,14,2025-06-14,1.83
5130,658,6,2025-12-20,1.8
5131,658,6,2025-12-23,4.24
5132,658,6,2025-12-25,5.27
5133,658,6,2025-12-28,2.19
5134,658,6,2025-12-30,3.95
5135,658,6,2026-01-02,2.62
5136,658,6,2026-01-03,0.11
5137,659,24,2025-05-16,2.56
5138,659,24,2025-05-17,2.39
5139,659,24,2025-05-18,1.52
5140,660,9,2025-12-19,6.82
5141,660,9,2025-12-21,3.99
5142,660,9,2025-12-24,4.27
5143,660,9,2025-12-27,5.45
5144,660,9,2025-12-30,2.37
5145,660,9,2026-01-02,2.88
5146,660,9,2026-01-05,1.66
5147,660,9,2026-01-08,3.17
5148,660,9,2026-01-10,2.41
5149,660,9,2026-01-11,0.48
5150,661,36,2025-04-27,6.84
5151,661,36,2025-04-30,1.82
5152,661,36,2025-05-03,6.83
5153,661,36,2025-05-06,2.28
5154,661,36,2025-05-08,2.33
5155,661,36,2025-05-10,2.13
5156,662,35,2025-05-17,2.04
5157,662,35,2025-05-19,4.23
5158,662,35,2025-05-21,2.68
5159,663,13,2025-11-22,1.41
5160,663,13,2025-11-24,2.81
5161,663,13,2025-11-25,1.32
5162,663,13,2025-11-26,4.64
5163,664,45,2025-11-22,5.96
5164,664,45,2025-11-23,2.61
5165,664,45,2025-11-25,1.21
5166,664,45,2025-11-27,5.26
5167,664,45,2025-11-29,6.06
5168,664,45,2025-12-02,2.86
5169,664,45,2025-12-03,3.3
5170,664,45,2025-12-04,0.6
5171,665,47,2025-09-14,2.24
5172,665,47,2025-09-16,5.69
5173,665,47,2025-09-19,4.64
5174,665,47,2025-09-22,5.3
5175,665,47,2025-09-23,6.2
5176,665,47,2025-09-25,2.89
5177,667,20,2025-04-14,5.17
5178,667,20,2025-04-16,5.9
5179,667,20,2025-04-17,6.87
5180,667,20,2025-04-18,1.03
5181,667,20,2025-04-21,4.66
5182,667,20,2025-04-22,4.19
5183,667,20,2025-04-23,3.42
5184,668,19,2025-04-10,4.41
5185,668,19,2025-04-11,1.21
5186,668,19,2025-04-14,2.69
5187,668,19,2025-04-15,1.64
5188,668,19,2025-04-16,1.54
5189,668,19,2025-04-19,1.85
5190,668,19,2025-04-22,4.12
5191,668,19,2025-04-25,4.78
5192,669,23,2025-08-15,4.2
5193,669,23,2025-08-17,2.86
5194,669,23,2025-08-20,2.39
5195,669,23,2025-08-23,5.15
5196,669,23,2025-08-24,4.9
5197,669,23,2025-08-25,1.43
5198,669,23,2025-08-27,1.04
5199,669,23,2025-08-29,3.4
5200,669,23,2025-09-01,5.74
5201,670,28,2025-05-29,1.04
5202,670,28,2025-06-01,4.35
5203,670,28,2025-06-02,6.2
5204,670,28,2025-06-04,5.16
5205,670,28,2025-06-05,6.92
5206,670,28,2025-06-06,1.69
5207,670,28,2025-06-07,1.54
5208,670,28,2025-06-09,1.15
5209,671,35,2025-07-23,4.19
5210,671,35,2025-07-24,6.79
5211,671,35,2025-07-27,1.02
5212,671,35,2025-07-28,1.62
5213,672,32,2025-11-05,3.56
5214,672,32,2025-11-07,4.22
5215,672,32,2025-11-10,1.35
5216,672,32,2025-11-12,3.93
5217,672,32,2025-11-14,0.18
5218,673,16,2025-06-16,3.04
5219,673,16,2025-06-19,6.96
5220,673,16,2025-06-21,3.66
5221,673,16,2025-06-24,2.38
5222,673,16,2025-06-27,3.98
5223,673,16,2025-06-28,1.88
5224,673,16,2025-06-29,1.09
5225,673,16,2025-06-30,5.51
5226,673,16,2025-07-03,2.89
5227,673,16,2025-07-04,6.23
5228,673,16,2025-07-07,5.69
5229,673,16,2025-07-09,5.0
5230,673,16,2025-07-10,4.52
5231,674,27,2025-07-24,5.31
5232,674,27,2025-07-25,3.66
5233,674,27,2025-07-27,6.22
5234,674,27,2025-07-28,4.89
5235,674,27,2025-07-29,2.16
5236,674,27,2025-07-30,3.01
5237,674,27,2025-08-01,5.32
5238,674,27,2025-08-03,2.81
5239,674,27,2025-08-06,2.63
5240,674,27,2025-08-09,3.61
5241,674,27,2025-08-12,4.24
5242,674,27,2025-08-13,2.96
5243,674,27,2025-08-14,2.24
5244,674,27,2025-08-15,1.03
5245,675,11,2025-08-06,4.82
5246,675,11,2025-08-08,4.22
5247,676,40,2025-06-14,5.59
5248,676,40,2025-06-17,3.15
5249,676,40,2025-06-18,3.12
5250,676,40,2025-06-19,1.99
5251,676,40,2025-06-20,3.11
5252,676,40,2025-06-21,1.89
5253,676,40,2025-06-22,5.93
5254,676,40,2025-06-23,1.72
5255,677,34,2025-04-26,2.06
5256,677,34,2025-04-29,1.17
5257,677,34,2025-05-02,5.54
5258,677,34,2025-05-04,3.71
5259,677,34,2025-05-07,3.38
5260,677,34,2025-05-08,5.31
5261,677,34,2025-05-09,2.52
5262,677,34,2025-05-11,2.24
5263,677,34,2025-05-14,6.31
5264,677,34,2025-05-17,5.23
5265,677,34,2025-05-19,6.38
5266,677,34,2025-05-22,2.82
5267,677,34,2025-05-24,1.5
5268,677,34,2025-05-27,5.38
5269,677,34,2025-05-30,3.48
5270,677,34,2025-06-01,3.85
5271,677,34,2025-06-03,4.2
5272,677,34,2025-06-06,4.48
5273,677,34,2025-06-08,3.61
5274,677,34,2025-06-09,0.82
5275,678,50,2025-05-18,3.83
5276,678,50,2025-05-21,6.88
5277,678,50,2025-05-22,1.35
5278,678,50,2025-05-25,6.98
5279,678,50,2025-05-28,5.87
5280,678,50,2025-05-31,2.53
5281,678,50,2025-06-02,2.77
5282,679,27,2025-05-08,4.29
5283,679,27,2025-05-11,2.07
5284,679,27,2025-05-12,5.43
5285,679,27,2025-05-15,2.58
5286,679,27,2025-05-17,5.24
5287,679,27,2025-05-18,1.67
5288,679,27,2025-05-21,1.23
5289,679,27,2025-05-24,5.21
5290,679,27,2025-05-26,5.83
5291,679,27,2025-05-28,5.59
5292,679,27,2025-05-31,3.72
5293,679,27,2025-06-03,3.85
5294,679,27,2025-06-06,2.19
5295,679,27,2025-06-07,2.07
5296,680,50,2025-11-25,4.52
5297,680,50,2025-11-26,4.87
5298,680,50,2025-11-29,4.39
5299,680,50,2025-12-02,2.87
5300,680,50,2025-12-03,1.59
5301,680,50,2025-12-06,4.69
5302,680,50,2025-12-08,6.81
5303,680,50,2025-12-11,3.52
5304,681,30,2025-06-02,5.19
5305,682,30,2025-07-27,2.04
5306,682,30,2025-07-29,1.55
5307,683,17,2025-05-25,3.88
5308,683,17,2025-05-27,2.71
5309,683,17,2025-05-28,4.08
5310,683,17,2025-05-31,6.21
5311,683,17,2025-06-03,4.66
5312,683,17,2025-06-05,3.35
5313,683,17,2025-06-07,6.57
5314,683,17,2025-06-08,1.36
5315,683,17,2025-06-11,3.52
5316,683,17,2025-06-13,4.2
5317,683,17,2025-06-16,6.38
5318,683,17,2025-06-18,5.5
5319,683,17,2025-06-19,6.78
5320,683,17,2025-06-21,5.13
5321,683,17,2025-06-22,1.96
5322,683,17,2025-06-23,2.04
5323,684,21,2025-08-10,6.1
5324,684,21,2025-08-13,2.43
5325,685,12,2025-05-24,5.59
5326,685,12,2025-05-25,2.02
5327,685,12,2025-05-27,6.72
5328,685,12,2025-05-28,4.61
5329,685,12,2025-05-31,2.02
5330,685,12,2025-06-01,4.49
5331,685,12,2025-06-04,5.13
5332,685,12,2025-06-06,2.98
5333,685,12,2025-06-07,6.68
5334,685,12,2025-06-08,6.17
5335,685,12,2025-06-10,2.41
